,operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
8056,sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6152872,-58.4060763",70000,USD,1061368,70000,37,33,1891.891892,2121.212121,,,,http://balvanera.properati.com.ar/ehny_venta_departamento_balvanera
8057,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,,110000,USD,1667864,110000,30,55,3666.666667,2000,,3,,http://san-justo-la-matanza.properati.com.ar/y5fy_venta_departamentos_san-justo_patio_terraza_nigro-rafael-propiedades
8058,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5970138957,-58.4341279413",184000,USD,2789881.6,184000,106,99,1735.849057,1858.585859,1,4,,http://villa-crespo.properati.com.ar/111pa_venta_departamentos_villa-crespo_scalabrini-ortiz-raul-av-_723_suite_lavadero_patio_dependencias_placard_aire-acondicionado_bertolotti
8059,sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6405283,-58.5294588",150000,USD,2274360,150000,55,50,2727.272727,3000,,,,http://villa-luro.properati.com.ar/wkju_venta_departamentos_villa-luro
8060,sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,"-34.720259,-58.289725",,,,,,,,,,3,,http://quilmes-bs-as-g-b-a-zona-sur.properati.com.ar/11aun_venta_casa_quilmes_jardin_lavadero_parrilla_patio_quincho_vista_garage_placard_re-max-sur
8061,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6063309,-58.7067866",400000,USD,6064960,400000,620,197,645.1612903,2030.456853,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/zv9q_venta_casa_ituzaingo_suite_parrilla_piscina_toilette_luminoso_garage_leloir-inmuebles
8062,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.628066132,-58.6729730107",,,,,202,170,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/10wsk_venta_casa_ituzaingo_suite_lavadero_parrilla_luminoso_vaccaro-asesores-inmobiliarios
8063,sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|City Bell|,"-34.8905217921,-58.0632499031",380000,USD,5761712,380000,0,153,,2483.660131,,6,,http://city-bell.properati.com.ar/11xgb_venta_casa_city-bell_gimnasio_piscina_terraza_dacal-bienes-raices_ahb
8064,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4932724,-58.4967886",340000,USD,5155216,340000,136,123,2500,2764.227642,13,,,http://martinez.properati.com.ar/w6p3_venta_departamentos_martinez_vicente-lopez-y-planes_100
8065,sell,apartment,|Argentina|Capital Federal|Once|,"-34.60107,-58.4067179",82000,USD,1243316.8,82000,44,40,1863.636364,2050,,2,1000,http://once.properati.com.ar/wjxa_venta_departamentos_balvanera
8066,sell,PH,|Argentina|Capital Federal|Caballito|,"-34.61154,-58.45742",,,,,,,,,,3,,http://caballito.properati.com.ar/96z0_venta_ph_caballito
8067,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar del Lago|,"-34.4626337593,-58.861923404",370000,USD,5610088,370000,200,200,1850,1850,,,,http://pilar-del-lago.properati.com.ar/12nme_venta_casa_pilar-del-lago_suite_piscina_toilette_dependencias_blanco-propiedades_dii
8068,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4697082,-58.5170699",180000,USD,2729232,180000,0,90,,2000,1,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/12w27_venta_departamentos_san-isidro_3-de-febrero_0_balcon_martin-propiedades_aov
8069,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,"-34.6553141,-58.61633",160000,USD,2425984,160000,88,88,1818.181818,1818.181818,,,,http://moron.properati.com.ar/ix45_venta_departamento_moron_ingeniero-ernesto-c-boatti_600
8070,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,850000,USD,12888040,850000,1972,514,431.0344828,1653.696498,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/yd8j_venta_casa_bs-as-g-b-a-zona-norte_0_suite_lavadero_parrilla_piscina_terraza_toilette_vestidor_dependencias_garage_salzmann-inmobiliaria-emily
8071,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.4479,-58.758495",280000,USD,4245472,280000,250,250,1120,1120,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/12nr4_venta_casa_pilar_suite_jardin_lavadero_parrilla_piscina_toilette_vista_dependencias_garage_aire-acondicionado_blanco-propiedades_dii
8072,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,"-34.5244368,-58.7185042",,,,,,60,,,,,,http://san-miguel-bs-as-g-b-a-zona-norte.properati.com.ar/108mh_venta_departamentos_san-miguel_balcon_toilette_vestidor_lujoso_garage_n-ledesma-propiedades
8073,sell,apartment,|Argentina|Capital Federal|Saavedra|,"-34.5518,-58.490947",2419795,ARS,2413078.82,159148.87,,39,,62046.02564,,2,,http://saavedra.properati.com.ar/rhye_venta_departamentos_saavedra
8074,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.3680999,-58.7571561",255000,USD,3866412,255000,163,163,1564.417178,1564.417178,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/11pvs_venta_casa_tigre_suite_jardin_lavadero_parrilla_sum_toilette_vestidor_luminoso_garage_tenis_placard_losa-radiante_bustamante-propiedades_be7
8075,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.6037232,-58.3815931",205000,USD,3108292,205000,68,60,3014.705882,3416.666667,4,,3000,http://nordelta.properati.com.ar/wuu7_venta_departamentos_nordelta
8076,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,570000,USD,8642568,570000,598,320,953.1772575,1781.25,,,,http://nordelta.properati.com.ar/zhpd_venta_casa_nordelta_0_suite_lavadero_parrilla_piscina_terraza_toilette_vestidor_dependencias_impecable_maria-laura-altamirano-inversiones-csi-5909
8077,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6483852,-58.5565628",135000,USD,2046924,135000,80,65,1687.5,2076.923077,2,3,,http://ramos-mejia.properati.com.ar/jmwe_venta_departamento_la-matanza_avenida-general-san-martin_700
8078,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,,120,,,,4,,http://ramos-mejia.properati.com.ar/s9t1_venta_departamentos_la-matanza
8079,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,"-34.71038,-58.388707",54000,USD,818769.6,54000,,25,,2160,,2,,http://lanus.properati.com.ar/z4td_venta_departamentos_lanus_luminoso_garage_re-max-life
8080,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,485000,USD,7353764,485000,313,243,1549.520767,1995.884774,,4,4000,http://nordelta.properati.com.ar/12n99_venta_casa_nordelta_hidromasaje_piscina_toilette_luminoso_placard_aire-acondicionado_estrenar_losa-radiante_covello-propiedades_9ij
8081,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,,260000,USD,3942224,260000,110,155,2363.636364,1677.419355,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/11vgr_venta_casa_ituzaingo_horacio-quiroga_4900_balcon_suite_vestidor_luminoso_leloir-inmuebles
8082,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,,88000,USD,1334291.2,88000,,20,,4400,,3,,http://castelar-moron.properati.com.ar/11m2t_venta_casa_castelar_josefina-b-de-marques_3000_lavadero_patio_luminoso_vista_re-max-express
8083,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6579549,-58.6532356",130000,USD,1971112,130000,180,105,722.2222222,1238.095238,,,,http://castelar-moron.properati.com.ar/y24h_venta_casa_castelar_lavadero_parrilla_patio_vista_garage_montalbetti-propiedades
8084,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6148483,-58.4604643",102072,USD,1547656.49,102072,41,35,2489.560976,2916.342857,,1,,http://caballito.properati.com.ar/11y2k_venta_departamentos_caballito_lujoso_amenities_nucifora-propiedades_crr
8085,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|Wilde|,"-34.69434357,-58.31125641",85000,USD,1288804,85000,,,,,,,,http://wilde.properati.com.ar/ypi5_venta_departamentos_wilde_balcon_lavadero_patio_garage_placard_losa-radiante_viano-negocios-inmobiliarios_b42
8086,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,310000,USD,4700344,310000,1028,175,301.5564202,1771.428571,,,,http://benavidez.properati.com.ar/11nnl_venta_casa_benavidez_0_suite_lavadero_parrilla_toilette_vestidor_dependencias_losa-radiante_santillan-propiedades-graciela-graciela-m-vandalino-csi-4827
8087,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4465229,-58.6338743",170000,USD,2577608,170000,72,47,2361.111111,3617.021277,,2,,http://nordelta.properati.com.ar/110nv_venta_departamentos_nordelta_balcon_baulera_gimnasio_lavadero_parrilla_piscina_sum_garage_amenities_placard_victorino-de-la-plaza_d04
8088,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.649132,-58.575346",3400000,ARS,3390563.27,223616.53,,135,,25185.18519,,3,,http://ramos-mejia.properati.com.ar/z4f1_venta_departamentos_la-matanza_balcon_suite_gimnasio_jardin_lavadero_parrilla_patio_piscina_terraza_vestidor_luminoso_lujoso_garage_placard_aire-acondicionado_re-max-oeste
8089,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4651533,-58.5149293",1400000,USD,21227360,1400000,2193,416,638.3948928,3365.384615,,,,http://beccar.properati.com.ar/nkdy_venta_casa_beccar_diaz-estanislao_500
8090,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|El Palomar|,"-34.6168501,-58.5957659",70000,USD,1061368,70000,170,170,411.7647059,411.7647059,,3,,http://el-palomar.properati.com.ar/x8bb_venta_ph_el-palomar_cabo-morando_900
8091,sell,house,|Argentina|Capital Federal|Colegiales|,"-34.576346,-58.450119",399000,USD,6049797.6,399000,,253,,1577.075099,,15,,http://colegiales.properati.com.ar/wqs8_venta_casa_colegiales
8092,sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.610953,-58.417757",86736,USD,1315125.92,86736,37,34,2344.216216,2551.058824,,1,,http://almagro.properati.com.ar/12sak_venta_departamentos_almagro_balcon_gimnasio_parrilla_piscina_luminoso_vista_lujoso_garage_amenities_subte-linea-a_center-propiedades
8093,sell,PH,|Argentina|Capital Federal|Liniers|,"-34.6437084334,-58.5114531931",150000,USD,2274360,150000,96,80,1562.5,1875,,,,http://liniers.properati.com.ar/1100u_venta_ph_liniers_lavadero_terraza_luminoso_acosta-negocios-inmobiliarios_cib
8094,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,198000,USD,3002155.2,198000,,195,,1015.384615,,3,,http://bs-as-g-b-a-zona-norte.properati.com.ar/dxzo_venta_casa_capital-federal
8095,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4887628,-58.5010475",150000,USD,2274360,150000,0,61,,2459.016393,1,,,http://martinez.properati.com.ar/p767_venta_departamentos_martinez_rodriguez-pena_0
8096,sell,apartment,|Argentina|Capital Federal|Once|,"-34.6002184,-58.401128",330000,USD,5003592,330000,150,150,2200,2200,5,5,550,http://once.properati.com.ar/pdmo_venta_departamentos_once
8097,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4470299,-58.5602725",150000,USD,2274360,150000,315,170,476.1904762,882.3529412,,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/vv19_venta_casa_san-fernando_callao_1300
8098,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4199546,-58.585238",200200,USD,3035512.48,200200,91,77,2200,2600,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/1196a_venta_departamentos_tigre_del-libertador-av-_400_suite_jardin_piscina_lujoso_garage_lencke-propiedades-martinez
8099,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,"-34.8979685,-57.9634721",,,,,,,,,,,,http://la-plata-bs-as-g-b-a-zona-sur.properati.com.ar/u7pj_venta_departamentos_la-plata
8100,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6163621,-58.5516547",73000,USD,1106855.2,73000,72,43,1013.888889,1697.674419,1,2,,http://caseros.properati.com.ar/ur8o_venta_departamentos_caseros
8101,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudad Jardín Lomas del Palomar|,"-34.6138478,-58.5429553",190000,USD,2880856,190000,,,,,,,,http://ciudad-jardin-lomas-del-palomar.properati.com.ar/ylwv_venta_casa_ciudad-jardin-lomas-del-palomar_jardin_parrilla_patio_luminoso_garage_impecable_placard_ivana-e-h-garay-propiedades
8102,sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.8909821357,-57.9863808969",230000,USD,3487352,230000,190,190,1210.526316,1210.526316,,5,,http://la-plata.properati.com.ar/11am3_venta_casa_la-plata_suite_jardin_lavadero_vestidor_dependencias_garage_dacal-bienes-raices_ahb
8103,sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.599442,-58.401598",92000,USD,1394940.8,92000,40,34,2300,2705.882353,,1,,http://balvanera.properati.com.ar/vodh_venta_departamentos_barracas
8104,sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.898172,-57.963138",,,,,,,,,,7,,http://la-plata.properati.com.ar/107ck_venta_casa_la-plata_sotano_terraza_toilette_kitchinete_garage_re-max-diagonal-ii
8105,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,"-34.5520860812,-58.5543646017",175000,USD,2653420,175000,0,165,,1060.606061,,4,,http://villa-ballester.properati.com.ar/11zrg_venta_casa_villa-ballester_jardin_lavadero_parrilla_patio_toilette_garage_placard_matticoli-inmobiliaria_cd2
8106,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4581633,-58.5320442",210000,USD,3184104,210000,102,102,2058.823529,2058.823529,,,,http://beccar.properati.com.ar/12p7h_venta_departamentos_beccar_gimnasio_piscina_sum_luminoso_sauna_garage_syrah-global_di8
8107,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,,690000,USD,10462056,690000,660,280,1045.454545,2464.285714,,,,http://victoria.properati.com.ar/11aeg_venta_casa_victoria_0_suite_hidromasaje_lavadero_parrilla_piscina_toilette_vestidor_dependencias_garage_losa-radiante_achaval-toribio-acassuso
8108,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Hurlingham|,,1300000,USD,19711120,1300000,4200,630,309.5238095,2063.492063,,,,http://hurlingham-bs-as-g-b-a-zona-oeste.properati.com.ar/zhu8_venta_casa_hurlingham_belgrano-gral-_900_scarpati-carlos-san-isidro
8109,sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.489919,-58.4849491",58000,USD,879419.2,58000,0,40,,1450,,,,http://martinez.properati.com.ar/n2ok_venta_local_martinez_del-libertador-av-_13100
8110,sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|Ranelagh|,"-34.7891411,-58.209932",140000,USD,2122736,140000,76,76,1842.105263,1842.105263,,,,http://ranelagh.properati.com.ar/vuhi_venta_casa_ranelagh
8111,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,"-34.478897,-58.507905",315000,USD,4776156,315000,,138,,2282.608696,2,5,,http://acassuso.properati.com.ar/xwke_venta_departamentos_san-isidro_balcon_baulera_suite_lavadero_piscina_sum_terraza_toilette_vestidor_luminoso_vista_lujoso_garage_losa-radiante_doble-circulacion_re-max-platino
8112,sell,apartment,|Argentina|Capital Federal|Villa Pueyrredón|,"-34.5772295,-58.5103691",,,,,80,62,,,1,,,http://villa-pueyrredon.properati.com.ar/xfxx_venta_departamentos_villa-pueyrredon
8113,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,235000,USD,3563164,235000,160,140,1468.75,1678.571429,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/11tg8_venta_casa_bs-as-g-b-a-zona-norte_copello-cardenal-stgo-l-_500_lavadero_parrilla_patio_garage_resia-y-cia-leo
8114,sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,,80000,USD,1212992,80000,120,75,666.6666667,1066.666667,,,,http://castelar-moron.properati.com.ar/euap_venta_ph_castelar
8115,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5172589,-58.5035267",880000,USD,13342912,880000,1270,480,692.9133858,1833.333333,,,,http://olivos.properati.com.ar/n28j_venta_casa_olivos_gutierrez-ricardo_2600
8116,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|General Rodríguez|General Rodríguez|,"-34.606085,-59.039927",140000,USD,2122736,140000,,20,,7000,,2,,http://general-rodriguez.properati.com.ar/101g7_venta_casa_general-rodriguez_patio_piscina_luminoso_re-max-parque-ii
8117,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,530000,USD,8036072,530000,270,255,1962.962963,2078.431373,,5,6000,http://nordelta.properati.com.ar/ys6c_venta_casa_nordelta_suite_hidromasaje_parrilla_piscina_vestidor_lujoso_estrenar_gabriela-iglesias
8118,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6036844,-58.3815591",67500,USD,1023462,67500,65,62,1038.461538,1088.709677,1,3,1700,http://villa-crespo.properati.com.ar/12v9y_venta_departamentos_villa-crespo_balcon_luminoso_garage_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_eduardo-bertolotti-propiedades
8119,sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Este|,"-34.7099859,-58.3879956",490000,USD,7429576,490000,415,300,1180.722892,1633.333333,,5,,http://lanus-este.properati.com.ar/xorl_venta_casa_lanus-este_balcon_jardin_lavadero_parrilla_quincho_terraza_toilette_dependencias_garage
8120,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,65000,USD,985556,65000,,42,,1547.619048,,2,,http://haedo.properati.com.ar/s6lu_venta_departamentos_moron
8121,sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6072358,-58.3936275",87000,USD,1319128.8,87000,,,,,,,,http://balvanera.properati.com.ar/xbwj_venta_departamentos_balvanera
8122,sell,apartment,|Argentina|Capital Federal|Colegiales|,"-34.5818331,-58.4512861",,,,,,,,,,,,http://colegiales.properati.com.ar/egdm_venta_departamento_colegiales
8123,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.5794236,-58.537286",160000,USD,2425984,160000,1318,100,121.3960546,1600,,4,1000,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/uubn_venta_departamentos_general-san-martin_pellegrini
8124,sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.6222039,-58.416089",565000,ARS,563394.75,37157.36,33,,1125.980606,,,1,,http://boedo.properati.com.ar/12prv_venta_departamentos_boedo_av-boedo_800_hidromasaje_lavadero_parrilla_sum_sauna_subte-linea-e_dueno-directo_dhd
8125,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,140000,USD,2122736,140000,,55,,2545.454545,,2,,http://ramos-mejia.properati.com.ar/z1jg_venta_departamentos_ramos-mejia_balcon_gimnasio_lavadero_parrilla_piscina_sum_garage_nivel-propiedades
8126,sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5105515,-58.4963913",279000,USD,4230309.6,279000,410,170,680.4878049,1641.176471,,5,907,http://olivos.properati.com.ar/10oid_venta_ph_olivos_suite_lavadero_parrilla_quincho_toilette_vestidor_vista_garage_amoblado_impecable_placard_salaya-romera-propiedades_d17
8127,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5715895,-58.4337319",174000,USD,2638257.6,174000,60,58,2900,3000,,2,2891,http://palermo.properati.com.ar/11f12_venta_departamentos_palermo_balcon_luminoso_maure-propiedades
8128,sell,apartment,|Argentina|Capital Federal|Centro / Microcentro|,"-34.6035889032,-58.3782940298",73000,USD,1106855.2,73000,25,25,2920,2920,20,1,2200,http://centro-microcentro.properati.com.ar/12t6s_venta_departamentos_centro-microcentro_corrientes-av-_818_luminoso_kitchinete_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-e_subte-linea-c_bilardo-negocios-inmobiliarios_3lr
8129,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4675489,-58.523482",180000,USD,2729232,180000,0,73,,2465.753425,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/12whn_venta_departamentos_san-isidro_calle-liniers_300_baulera_luminoso_garage_placard_mosquera-gallastegui-lomas-de-san-isidro
8130,sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|General Rodríguez|General Rodríguez|,"-34.6214443559,-58.883808172",89000,USD,1349453.6,89000,600,120,148.3333333,741.6666667,,,,http://general-rodriguez.properati.com.ar/1149w_venta_casa_general-rodriguez_lavadero_piscina_quincho_garage_lis-calveiro-propiedades
8131,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6106207,-58.4455869",69500,USD,1053786.8,69500,25,25,2780,2780,,2,500,http://caballito.properati.com.ar/111x3_venta_departamentos_caballito_buyma-propiedades
8132,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.558745,-58.449943",379000,USD,5746549.6,379000,,170,,2229.411765,,4,,http://belgrano.properati.com.ar/12pqd_venta_departamentos_belgrano_baulera_suite_luminoso_lujoso_dependencias_garage_impecable_subte-linea-d_re-max-premium
8133,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,1500000,ARS,1495836.71,98654.35,,,,,,,,http://ramos-mejia.properati.com.ar/gacl_venta_departamento_ramos-mejia
8134,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,235000,USD,3563164,235000,0,131,,1793.89313,,,,http://nordelta.properati.com.ar/wvlz_venta_casa_nordelta_0
8135,sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5830401,-58.4685271",105000,USD,1592052,105000,42,39,2500,2692.307692,,2,1403,http://villa-urquiza.properati.com.ar/12evq_venta_departamentos_villa-urquiza_balcon_luminoso_placard_estrenar_subte-linea-b_korn-emprendimientos
8136,sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Pacheco Golf Club|,"-34.4710592012,-58.6100692734",1150000,USD,17436760,1150000,1300,480,884.6153846,2395.833333,,,,http://pacheco-golf-club.properati.com.ar/iqme_venta_casa_tigre
8137,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,,57000,USD,864256.8,57000,,42,,1357.142857,,2,,http://villa-luzuriaga.properati.com.ar/xdhu_venta_departamentos_villa-luzuriaga
8138,sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|La Tablada|,,250000,USD,3790600,250000,,256,,976.5625,,,,http://la-tablada.properati.com.ar/xnkc_venta_local_la-tablada
8139,sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|Manuel B Gonnet|,"-34.8727815194,-58.0036749845",,,,,625,0,,,,1,,http://manuel-b-gonnet-la-plata.properati.com.ar/x1pd_venta_casa_manuel-b-gonnet
8140,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.590556,-58.390556",684618,USD,10380451.96,684618,134,134,5109.089552,5109.089552,,3,,http://palermo.properati.com.ar/11txl_venta_departamentos_palermo_suite_gimnasio_piscina_sauna_dependencias_garage_rg-montes_7ff
8141,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5217498,-58.4744383",340000,USD,5155216,340000,151,136,2251.655629,2500,5,,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/vfys_venta_departamentos_vicente-lopez_miguel-de-azcuenaga_1300
8142,sell,house,|Argentina|Capital Federal|Boca|,"-34.6422576,-58.3620424",,,,,,,,,,,,http://boca.properati.com.ar/yjmw_venta_casa_boca_balcon_parrilla_piscina_terraza_garage_predovan-propiedades
8143,sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.576326,-58.5426785",145000,USD,2198548,145000,95,90,1526.315789,1611.111111,,4,1300,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/y6wk_venta_departamentos_general-san-martin_balcon_lavadero_dependencias_garage_placard_matticoli-inmobiliaria_cd2
